level,group,target,week,mean,p05,p25,p50,p75,p95
zone,nw,deaths,28,703.240955996246,209.88328797228039,329.7764996794063,535.9345684775703,856.8925965266013,1831.1575800827347
zone,nw,cases,29,510091.9002112026,142492.02331621424,190776.87835336028,324068.71412908926,710871.0614214176,1400233.0756746768
zone,nw,hospitalizations,29,5785.049744529553,1554.2808818869303,2167.424219577968,3849.687951605022,7948.8097423145755,15423.260627461288
zone,nw,deaths,29,663.8032065116521,198.15979328701084,312.7560270589946,492.65980267629084,799.5840692839038,1696.037103058008
zone,nw,cases,30,522988.31087034685,160291.6242799448,208885.6924021106,330644.5520007268,706921.3505836213,1359594.0572797682
zone,nw,hospitalizations,30,5335.858262765864,1490.4768919453727,2098.350771217545,3565.660145823904,7313.206461095243,14006.583096942533
zone,nw,deaths,30,722.1519097889349,211.7229818852847,338.0198856872036,536.894622703383,870.7535599920424,1820.688523420948
zone,nw,cases,31,409782.4371488371,101486.8824418897,140666.65268953654,267322.47643739916,563633.5116780185,1119216.5867448682
zone,nw,hospitalizations,31,4770.803934069373,1174.9279756421033,1708.7124642610288,3111.3831640584003,6495.494121116759,12866.725399510546
zone,nw,deaths,31,589.217412659926,162.27988864155648,275.6626348038348,450.17836460176886,726.3709873786393,1489.5628115498948
zone,nw,cases,32,318766.2741343181,97977.86640058289,126533.3078555681,200500.47677003278,437650.9696969494,830060.8154334222
zone,nw,hospitalizations,32,3366.3559209908376,901.1917108503312,1266.6933877127415,2218.4361271947882,4543.888889131932,9016.834403731604
zone,nw,deaths,32,500.82112694995755,135.55581898822507,229.62824644461415,371.5307321706503,583.8026044141353,1299.4200021333297
zone,nw,cases,33,192224.0037714661,52913.03596233222,70696.11229435506,121322.78991842872,267961.1984165413,512812.24003345775
zone,nw,hospitalizations,33,2054.9750797349852,611.4020447592154,824.4192311914209,1358.8513273659746,2761.6101058896465,5493.963409774831
zone,nw,deaths,33,302.6660687443562,80.46421605542416,137.89350393391499,225.71798128574943,375.35673838999173,775.3284423469739
zone,nw,cases,34,129447.1485116125,33298.6737062973,45482.561715954485,82568.13410933159,179244.58570822678,355732.95772312785
zone,nw,hospitalizations,34,1445.5674741277105,393.68891262312485,547.0639198945283,946.1635397179764,1966.5340893210657,3837.380656529156
zone,nw,deaths,34,180.4253175332588,48.70040658964419,85.54113712759639,136.57324298367706,220.01799949903358,455.3749702068774
zone,nw,cases,35,97397.20534571602,23975.31684468213,33343.20525360367,63993.5559777217,139392.47628909032,256436.92721219207
zone,nw,hospitalizations,35,1156.5973828373405,288.59554860834555,414.4022524806883,757.8213056932989,1540.4777384093854,3144.786499078922
zone,nw,deaths,35,131.46300592871256,34.19443020313521,59.47325338234383,97.22088965662175,154.31311785857756,357.1116679843889
zone,nw,cases,36,84103.11873150506,21360.04674617885,29698.624573291974,53219.75461545997,118058.93651607531,228847.42045973951
zone,nw,hospitalizations,36,998.5340229219754,259.7797358840142,370.11543537801356,650.542688549318,1359.655558500923,2665.11928403823
zone,nw,deaths,36,109.06853021826588,27.356963601900414,48.77305643641522,80.64875005357159,133.23663811313173,291.4335761634669
zone,nw,cases,37,71328.86366198938,19918.635465520256,26758.24512211582,45688.223679458744,99394.83823858685,193890.4667698115
zone,nw,hospitalizations,37,835.1838513746267,226.34304979626032,318.7273366496272,551.9116769858649,1136.7778399424992,2254.4956209878947
zone,nw,deaths,37,90.64515030806288,21.21624145476342,39.406785544062565,66.92156962137571,111.2985011834324,238.28355854023363
zone,nw,cases,38,64401.70106236611,16910.925904267246,23131.12211103666,41929.86839258345,89942.10996919742,171500.76792420185
zone,nw,hospitalizations,38,791.1388225253622,228.59494857079406,311.42826665594475,511.65894157101,1074.9829357531148,2093.788943342659
zone,nw,deaths,38,83.86543844411764,20.621527367677693,37.53870472917221,60.86258071204722,99.38628350840466,220.35373121363676
zone,nw,cases,39,61836.20170081326,16421.142687908963,22068.563086808794,40084.56575682532,86965.22216758692,161441.58690085335
zone,nw,hospitalizations,39,704.1987647713336,199.36143866377975,280.0713300374921,469.8121594041313,965.8595987395468,1863.8405523830024
zone,nw,deaths,39,80.62104958424361,18.673742575685026,34.88844244427109,59.62804616244426,100.57685990780607,209.23746654869046
zone,nw,cases,40,61271.14885709037,16267.673010001363,22447.000996066075,40213.49460065731,85103.29154554027,162674.2752426221
zone,nw,hospitalizations,40,674.3232039961944,177.6230364685884,255.8131075258381,453.90331849238333,925.8614957178838,1808.699542615626
zone,nw,deaths,40,81.82912357207648,18.667067855842635,34.53554888018162,59.661167169219084,102.88385536083086,213.97449203819397
zone,nw,cases,41,60365.096730775695,15139.96062755754,20998.99756712928,38000.62632552501,85183.62702644398,162161.65172662324
zone,nw,hospitalizations,41,647.4109084801845,173.74354570501933,242.34424222571286,423.56437626233605,874.4852173867563,1719.1037786083361
zone,nw,deaths,41,75.90259526499962,15.571780143681856,31.15924211082706,56.08813483475894,93.51914228402406,207.69373579916237
zone,nw,cases,42,50598.998958643715,15141.003382557868,19908.106393725193,31913.14269147446,68882.5556271098,134179.69644520155
zone,nw,hospitalizations,42,525.0708507006684,150.10022367981085,204.45774904744943,346.74886111476144,724.9069218812404,1377.7782209796485
zone,nw,deaths,42,61.467749102459784,12.39974502786674,25.336000042506267,45.2140520796382,75.17566247780665,168.98594174124585
zone,nw,cases,43,35971.75484292642,9114.501143621017,12633.525097107773,23046.069809695564,50598.10169001246,96804.8415999683
zone,nw,hospitalizations,43,403.7392493715112,93.31421530976952,142.0116919700347,265.7234092043344,544.3198331034666,1081.7268390592126
zone,nw,deaths,43,49.87832982690448,10.8930511688704,19.757655135114696,35.17612373901035,60.24151205355888,139.4826866803847
zone,nw,cases,44,25829.437528817198,6876.501218423052,9415.534850995431,16801.702198905055,36240.98630367426,68101.42524988457
zone,nw,hospitalizations,44,295.8228235995114,78.85488280942833,111.191255507547,192.6552055811353,408.58338003647464,780.0236899738319
zone,nw,deaths,44,35.30266158228736,7.899351915031662,12.526204162304273,24.28653388027194,43.653002064044685,99.71997651750014
zone,nw,cases,45,17906.69709287808,4623.321298269911,6358.714450133801,11609.582707486916,24894.807625154597,47780.35669051633
zone,nw,hospitalizations,45,211.06470464191986,54.65472995977073,77.48763307739762,136.57880049487198,293.92282284452483,583.8000890750674
zone,nw,deaths,45,26.81148960096395,6.528452981124358,8.9044993544797,18.16493123741126,33.10024840638711,80.68793453165725
zone,nw,cases,46,14305.444898758391,3775.776931112179,5200.173120658371,9309.536287396357,20351.111599743515,36945.5264891319
zone,nw,hospitalizations,46,170.6559043381932,45.062704862470085,62.15682777357805,109.81059058273567,232.8155541497845,467.0939653286871
zone,nw,deaths,46,20.046239594993356,4.812490712827195,5.856856502423723,12.95843597572346,24.661245574164827,57.08920123733557
zone,nw,cases,47,11017.874641996232,2868.2544103082123,3937.2849511287113,7162.930264418894,15455.700610496948,28907.18471760409
zone,nw,hospitalizations,47,138.39710626373176,34.927636793073134,48.65977453338593,87.08632634186614,192.96547882948823,378.6662235078667
zone,nw,deaths,47,15.391352543269367,3.9449715780311223,4.012877134382631,9.351007207849026,18.743126408369086,46.84954825979894
zone,nw,cases,48,9395.986984173474,2515.266711764936,3424.163448825445,5973.109180751611,13089.24625997839,24932.17205512313
zone,nw,hospitalizations,48,110.38903319840179,26.69115087755868,36.99176834158331,70.22410291588153,154.4737268484866,305.5413460960701
zone,nw,deaths,48,13.682967118134568,3.7519187351665133,4.163863127591023,8.123408405879596,16.887127244135286,40.56373751584296
zone,nw,cases,49,7220.515725001189,1858.5525636004263,2652.543721386982,4755.579729898949,10320.27217898575,18807.57829714202
zone,nw,hospitalizations,49,94.20088847299968,24.44905306658389,31.697051796979423,58.72265882524546,131.83991673154333,258.97163144837356
zone,nw,deaths,49,10.950097506659949,2.9729675960686395,3.0424256391400157,5.596813561236134,13.166464847817915,36.740771900934696
zone,nw,cases,50,7353.261502033984,2269.930853593076,2958.153895903251,4572.069380595611,9936.562608875756,19391.130300427627
zone,nw,hospitalizations,50,80.69483227215655,18.595131271953598,25.49680772853799,51.98922571406835,112.54581918892652,227.02051449986396
zone,nw,deaths,50,12.197384066202572,3.2586434888648235,3.2586434888648235,6.628584719269163,14.585528642002176,38.30656167496834
zone,nw,cases,51,6763.266555158091,1806.9558859772606,2462.907633814798,4422.693255485068,9454.523984860574,18058.269921276056
zone,nw,hospitalizations,51,90.66728709994455,25.040435028339477,31.92218205941824,57.53670858124516,121.23220801114672,250.73428331483754
zone,nw,deaths,51,9.396304552253731,2.2596767524802663,2.2596767524802663,4.205631355438266,11.479098972705035,31.93718269818358
zone,nw,cases,52,6597.86483226287,1763.733656688806,2409.221562420223,4215.672033606328,9317.403061029781,17594.78799758989
zone,nw,hospitalizations,52,80.03064838110646,17.57711327786747,23.829791887723278,50.457547671102546,111.99168159219049,220.97091834945232
zone,nw,deaths,52,9.907181094305455,2.82492720430535,2.833821247600893,4.895309362285313,11.955562176360642,32.09314940077317
zone,sw,cases,1,7391.165959179888,2132.9398717018416,2818.0556533097288,4747.705404238631,10252.739787745693,19517.26257218052
zone,sw,hospitalizations,1,105.52807040331918,27.99634507294998,37.823485509140056,66.23751193353283,141.95954473226368,295.081080657971
zone,sw,deaths,1,10.500600693371219,2.81774848138232,3.0691481440225723,5.977414642427836,13.025067115096427,33.52654466782296
zone,sw,cases,2,5272.581599219803,1493.7145851742441,1973.7809925780257,3390.3745677663346,7230.98399664321,14219.81968361214
zone,sw,hospitalizations,2,84.25243519563584,21.31414827562478,28.16012363189536,52.41730408428068,115.43333734674303,237.9588491403766
zone,sw,deaths,2,5.919594428632144,1.2897632415027247,1.2897632415027247,2.161756962663967,6.91927711477682,22.1408931168456
zone,sw,cases,3,5439.925924276905,1526.1252576874097,2020.314773456891,3466.8267609349246,7538.284180442743,13971.861916248086
zone,sw,hospitalizations,3,88.9835385404923,21.350973223286346,28.7126702473871,56.76444624556703,123.87996609389103,248.82615846456258
zone,sw,deaths,3,5.759931809111695,1.5459630714016641,1.5459630714016641,1.6835385736762214,6.579076156313413,21.95274055240661
zone,sw,cases,4,4666.126868674458,1354.2923250865163,1782.855802177321,2963.5594322474194,6536.058356786034,12305.308544815323
zone,sw,hospitalizations,4,90.76595169299142,22.396270275291137,30.126477316416352,57.2989124497723,122.50493676777816,248.7808066487723
zone,sw,deaths,4,6.454425904198522,1.357522066600128,1.357522066600128,2.513447980258765,8.114164347527142,21.77478414713995
zone,sw,cases,5,4767.716530533332,1122.6029606846496,1611.0950672532317,3116.7402706644452,6734.075856602363,12851.873419989168
zone,sw,hospitalizations,5,94.61615404996365,24.58575332416132,31.89658212478531,59.47762318265241,131.6117912632406,260.8314819004268
zone,sw,deaths,5,8.384088572770622,2.127337277744399,2.2686566567631425,4.243910205658247,9.921004378867542,27.262888938251265
zone,sw,cases,6,6294.840763601715,1603.6326451355906,2208.912892942231,4086.351637257052,8808.390631424718,16726.07606662248
zone,sw,hospitalizations,6,93.89699708602487,25.025743514489502,33.54619749873859,59.55729626733309,124.48837900646659,255.890553209393
zone,sw,deaths,6,6.677074920362189,1.7775361351641012,1.7775361351641012,2.6676841714826436,7.918495788458566,23.673233056876924
zone,sw,cases,7,5662.1949399035075,1480.291971231626,2032.5617365786343,3696.356788919492,8037.920229389543,14905.641337448811
zone,sw,hospitalizations,7,91.73107760427357,22.278774816856995,30.830417249816588,59.149418860960964,125.13298345354094,254.56885649812423
zone,sw,deaths,7,7.025191819317224,1.88035660464843,1.88035660464843,2.694122555723283,8.191406243889267,25.55327864941227
zone,sw,cases,8,9027.614158799934,2581.5083839569957,3400.2457043821314,5710.274557112157,12466.46196449831,24755.92813020457
zone,sw,hospitalizations,8,144.15011547331451,34.447818758710504,49.4300028284288,94.71647447382097,199.9401373712023,384.0448682305865
zone,sw,deaths,8,7.419453687396816,2.266830214709921,2.266830214709921,3.1683149701703552,8.476144451907865,23.630204896893865
zone,sw,cases,9,15717.59855359021,4435.352138644652,5936.411245570835,10104.188742340084,21545.028802711477,42027.02758169533
zone,sw,hospitalizations,9,241.9036332533469,61.68937249130363,88.70104039316632,157.18418756920823,322.7298206022003,668.424426178179
zone,sw,deaths,9,14.256565171564658,3.979077521705256,4.02409784566042,8.797433141552705,17.65340654747341,41.001091478566764
zone,sw,cases,10,29872.6445277645,7382.7887331908805,10365.68151649534,19362.6017651585,41505.38301227542,80587.39962709321
zone,sw,hospitalizations,10,498.69564404883005,132.41620416070526,185.52130088606157,321.3578646774272,674.6535344576662,1338.4819223838062
zone,sw,deaths,10,35.66442810946164,8.771402763388352,14.535080308835987,25.573199823830222,44.17072981064517,92.58569675105947
zone,sw,cases,11,78383.69947422485,19849.695003379784,27946.881721802594,52184.47389800243,110379.08164837066,209896.5225237293
zone,sw,hospitalizations,11,1155.373144476851,350.51471663024387,467.4804860994192,762.7980527022127,1580.7742431036256,3010.937470533968
zone,sw,deaths,11,59.70638888888066,13.195617843424566,25.045333142861494,44.63290815666116,75.20399276555895,155.41434980480722
zone,sw,cases,12,288059.2877273855,79571.03238992213,107078.34329617025,184754.94568791828,398944.24348942103,747011.4571359697
zone,sw,hospitalizations,12,3402.4128407705202,997.0335245022949,1349.7589562085618,2222.4390343852133,4544.830136946974,9155.15297634984
zone,sw,deaths,12,204.0579915891628,55.401645062900805,95.74462606676752,152.15666932630916,248.566661292153,491.712586316824
zone,sw,cases,13,750372.8922723939,172194.84231880624,251808.53410987108,483702.1518614557,1056191.1441477477,2068062.5395419623
zone,sw,hospitalizations,13,9027.772199845465,2543.7222474262917,3452.4943437011225,5881.741063391068,12497.738882512267,24054.605770016646
zone,sw,deaths,13,512.6120701286764,146.27729400911784,237.7941474140696,382.3024772620346,600.0615996708532,1343.5182850114352
zone,sw,cases,14,1085129.2285483696,314316.27335441764,418994.4837158571,675443.2244708326,1525802.0924428517,2868815.9838737953
zone,sw,hospitalizations,14,13698.594982163051,3415.8984138972455,5005.903883134959,9021.881021623267,18908.682580158915,37646.779847605365
zone,sw,deaths,14,868.2126720590697,244.0186970732536,412.530783031649,649.156071695216,1057.8418176471432,2282.771762684451
zone,sw,cases,15,1454525.4578595886,385055.3249545344,532948.577814996,947291.658670234,2000651.3354229839,3867283.1185171837
zone,sw,hospitalizations,15,18873.07677905393,5189.562068894785,7203.678282075713,12467.701068100789,25509.6846407,50919.8501406211
zone,sw,deaths,15,1075.0277798999334,295.275372949392,502.76876047271287,803.0299248640981,1291.1855625242392,2794.944006802612
zone,sw,cases,16,1112892.5044679886,277112.74184564356,387785.56472098373,710502.604032748,1544503.4651053806,3004825.1486544902
zone,sw,hospitalizations,16,19577.757811061336,5372.500127170091,7506.057820317317,12962.718606779737,27261.14813425288,51142.845523008444
zone,sw,deaths,16,883.5650979793996,250.9711980537827,408.2074025097702,657.5117111425703,1052.2978148799414,2199.5581675941316
zone,sw,cases,17,736376.6485140932,183007.90371501938,252978.60485728463,466369.23387638654,1033195.494653655,1944872.732252659
zone,sw,hospitalizations,17,14580.73696618148,4275.993747470817,5748.5998933667115,9614.139356449385,20123.72440528169,38394.832939102576
zone,sw,deaths,17,599.4545505837178,169.27756942048546,276.129990230276,452.4759764507146,720.851831534255,1545.4104096732399
zone,sw,cases,18,338403.677560796,92476.62567423166,126690.55198311745,216924.89906407884,474951.404175753,880464.2917767239
zone,sw,hospitalizations,18,8674.240050382607,2468.9267403368112,3431.7503920811637,5699.648840390941,11947.146283066315,21915.632506287722
zone,sw,deaths,18,254.66244572668774,68.4402663912598,114.69576719543251,190.68745795066133,302.6590044087655,675.9030396655671
zone,sw,cases,19,83269.57495676265,24802.927581009568,32136.741222951114,53406.75407920041,111369.5044799778,225652.3953134953
zone,sw,hospitalizations,19,2621.4042454594223,692.3027395067661,978.9439636777463,1732.863921907522,3612.5513596770893,7091.6115167373355
zone,sw,deaths,19,86.73487576928181,19.122097392075784,36.07978459904986,62.46863340654621,105.17812023716758,238.10140645412434
zone,sw,cases,20,27226.478746375928,7100.65497394631,9737.8924873928,17652.62174066372,37670.25337002887,72683.39193079933
zone,sw,hospitalizations,20,663.2566793218887,191.8004986534011,263.26764063358866,434.2791840093595,881.1445726414757,1781.7369062575
zone,sw,deaths,20,19.814607259824335,4.2525440159894625,6.210093156788313,12.950371379859469,24.34611043818539,58.89778858170604
zone,sw,cases,21,21947.593689841317,6031.128181399728,8165.024102359576,14186.267318454677,30240.700895896014,60840.79700974101
zone,sw,hospitalizations,21,352.99962383872077,92.38430687939253,131.25448812910116,232.04565717142185,482.7195013747647,956.723070839449
zone,sw,deaths,21,21.68635931234109,4.878763220012501,7.215976260202782,14.67212075540943,26.64698087101467,64.53162542921116
zone,sw,cases,22,25743.471290054415,7342.440692452618,9717.46260444823,16508.314334324234,35935.500142714765,67029.10929228918
zone,sw,hospitalizations,22,393.75856334735937,98.59939450936176,142.9907929690822,255.05800065676144,546.8703481386655,1061.8418011458486
zone,sw,deaths,22,24.784184091470642,6.0239138791892515,8.991774905373582,17.12849772105749,30.59275925563341,68.23248228722858
zone,sw,cases,23,37498.90400114212,10175.454975278692,13762.108852335703,24455.006379802562,50814.70456460259,102207.37608340569
zone,sw,hospitalizations,23,581.1851454168268,153.9947485147926,216.88735683985954,377.83985426219067,787.5620427141752,1573.132598100037
zone,sw,deaths,23,27.416494455089573,6.379000261085169,10.050627029319347,18.72674061772797,32.70293833232833,78.89528902226907
zone,sw,cases,24,65089.63828469449,18620.753560729114,24928.698400757374,41750.467896488146,90163.24599891962,169782.56800487943
zone,sw,hospitalizations,24,1017.4600937622133,280.2844815760316,393.9255267100158,658.7261003137612,1369.520445940619,2726.6946220387536
zone,sw,deaths,24,56.24223473240088,12.42003990604117,23.799569420058237,41.15524507611778,69.20092693386806,149.78794269309356
zone,sw,cases,25,96852.37821836535,27625.888809949454,36754.52606828573,61637.98260671498,135075.42476659364,256464.95810282658
zone,sw,hospitalizations,25,1562.7034141352149,390.8393121161064,564.6590922080806,1033.3903949753576,2195.78492671433,4162.389769946458
zone,sw,deaths,25,86.54738029526065,22.944719203457083,39.376397445027116,64.03018865799447,101.91378905439926,224.22784973315467
zone,sw,cases,26,136476.27064397745,36158.805557009735,49494.31311506771,88098.94151079436,187090.96398750573,367079.3945052363
zone,sw,hospitalizations,26,1949.4066068665811,534.1113046028236,737.8357729935143,1299.1217749622922,2667.2368696510102,5327.206567856756
zone,sw,deaths,26,126.24795410631974,32.68806858416712,57.81311316600699,95.47972752734367,155.89340842666488,314.7391129107484
zone,sw,cases,27,194083.40407056018,54110.202645923324,72332.58954348342,124949.11211600906,266551.29094797606,505111.6808865189
zone,sw,hospitalizations,27,3203.9638659553443,855.0913603587544,1219.0402267179109,2089.378785889999,4420.6527424175865,8582.644904459521
zone,sw,deaths,27,179.10170959060184,51.039459677686786,83.41789775473814,132.51317055601388,218.4533896637089,459.17784546328676
zone,sw,cases,28,239718.37045321797,70823.21393746491,94185.46903198192,156315.3698649355,334866.34212407767,621082.9161512668
zone,sw,hospitalizations,28,3551.893373800549,994.6116301306523,1380.1283842439145,2276.525385035393,4702.985811818007,9248.923653727448
zone,sw,deaths,28,197.58690395238725,56.16816819079966,90.53476886358355,149.62862351121674,241.62913151019984,520.8957819118923
zone,sw,cases,29,229281.38356642064,64046.73213374316,85750.57833448425,145664.71706939992,319530.80094310956,629396.2260847103
zone,sw,hospitalizations,29,3782.955731099829,1015.3351760090179,1416.4320356353205,2516.909947570625,5198.411606988203,10087.935137902055
zone,sw,deaths,29,242.11226690570842,69.88291350771544,112.26887986255645,178.8102933927437,292.33306119853023,623.9061581281237
zone,sw,cases,30,195973.48902503843,60061.923793657494,78271.34258248266,123897.44781217899,264897.8223576674,509470.6911775356
zone,sw,hospitalizations,30,3084.0856736028704,860.0779797584032,1211.6467980418115,2060.2771479824632,4227.701139123188,8098.870133928744
zone,sw,deaths,30,201.00941641819315,56.09579931852198,91.95168938291339,148.41254069737403,243.19561923753713,512.8836526864695
zone,sw,cases,31,147642.39385311105,36562.55782502445,50679.14947962559,96313.63210227681,203075.40892752944,403253.6986763666
zone,sw,hospitalizations,31,2322.452496191718,570.0100630288279,830.1487882892752,1513.7373443178599,3162.97655841866,6267.982452068913
zone,sw,deaths,31,141.47063000406476,35.89789613497634,63.90486028060104,107.06407627233635,175.3688478568399,364.1126408700678
zone,sw,cases,32,127287.1049472347,39121.4893287153,50524.298475169795,80060.9985666319,174760.35084581518,331458.1411838271
zone,sw,hospitalizations,32,1993.6551715480357,532.3571416399777,749.0189275486291,1313.1922124208538,2691.6722040110753,5343.141198037252
zone,sw,deaths,32,98.1139742534922,23.46909214525771,42.49540153014676,71.57738192263034,115.08110488333489,261.74218007527753
zone,sw,cases,33,100280.518385089,27602.273667370682,36879.667930135125,63291.50128017389,139792.45669987937,267530.74035320536
zone,sw,hospitalizations,33,1511.3235562847026,449.05690102151067,605.8075805246872,999.0744132472646,2031.3075179813338,4041.935130711829
zone,sw,deaths,33,85.8412070630271,20.198412324056914,36.9495126047447,62.98255338722261,107.33865983722785,225.89876967125235
zone,sw,cases,34,77235.84709262646,19866.609609787458,27136.41150842036,49264.386124041135,106948.65331606322,212254.57051947134
zone,sw,hospitalizations,34,1163.9830400202407,316.73833393171645,440.2755538400094,761.7337782050814,1583.600021061749,3090.4894934702843
zone,sw,deaths,34,67.2818055345373,16.32981154891753,30.13950513651924,50.068750755906024,82.65590388915878,174.56837347643037
zone,sw,cases,35,60857.33140488976,14979.427916528415,20832.983158548508,39984.9535193451,87098.21170151386,160233.81380772628
zone,sw,hospitalizations,35,939.9967766265248,234.3170450781102,336.59698626111043,615.7941950151762,1252.0882194252397,2556.3796492933525
zone,sw,deaths,35,53.936493806401614,12.562600026250001,22.716505990828836,39.023519233810106,63.68741380447513,151.29657212447555
zone,sw,cases,36,53175.17814248657,13503.964514670748,18776.283702499764,33648.232830025925,74644.77563930524,144694.16077395144
zone,sw,hospitalizations,36,794.0068994953496,206.2507198311609,294.0341174834386,517.1428410476676,1081.3150657109552,2119.945734343257
zone,sw,deaths,36,45.40031163752861,10.557004750451444,18.61336280118595,32.68051388932784,55.88822116701247,125.70255229854668
zone,sw,cases,37,44277.91694604466,12363.447018028197,16609.34368805663,28360.706259285405,61700.728185128275,120361.77679132578
zone,sw,hospitalizations,37,664.4274907478127,179.7538037333919,253.2967384948656,438.92420083555936,904.5095891254904,1794.2739489849719
zone,sw,deaths,37,39.71548702587502,8.590231796241016,15.640819660570045,28.471755335942223,49.165995666638835,108.38278247115552
zone,sw,cases,38,38498.646034080746,10107.831482859066,13826.373376325864,25064.592118768218,53767.14839948299,102524.33809239899
zone,sw,hospitalizations,38,597.8091029476288,172.23164036928907,234.89647358879756,386.3744312396518,812.538744827583,1583.2830542973873
zone,sw,deaths,38,35.20669188852148,8.242428809655697,14.088771061854363,24.608789723020493,41.98454976446719,96.54579885475731
zone,sw,cases,39,37581.535989943186,9978.822705606774,13411.25523911183,24361.1596769549,52854.64500128423,98120.46182226192
zone,sw,hospitalizations,39,542.9546715814382,153.28368482201452,215.58102575369438,362.03580266550136,744.9186924897124,1438.040993450979
zone,sw,deaths,39,33.27234434765459,7.312054968355258,12.665189291730835,23.688979135825754,41.93547662366778,90.35386301281835
zone,sw,cases,40,38911.41142433615,10329.9542861497,14254.411112031263,25537.81235821154,54047.07265804803,103311.97284571902
zone,sw,hospitalizations,40,550.6066803387456,144.82685430326103,208.70383672587388,370.5326310076573,756.0964728510586,1477.3265426179823
zone,sw,deaths,40,35.058482302582156,7.596796521095743,13.088550616614299,24.63556635167938,44.49947795452783,95.55355809597418
zone,sw,cases,41,38432.75607087211,9638.030211079058,13368.46370479637,24193.356263453425,54234.64939134093,103246.35636356853
zone,sw,hospitalizations,41,519.5313388688802,139.14674459496638,194.23677692827246,339.7662474710694,701.8798261548149,1380.1537534898146
zone,sw,deaths,41,32.772030867987766,6.4699494131372965,11.740238240473378,23.31322909711605,40.705147554842284,93.75515490638924
zone,sw,cases,42,31307.906354446925,9367.259477911017,12317.040538367652,19745.499419629345,42621.378929318,83025.848653586
zone,sw,hospitalizations,42,421.0003241936663,120.07480516929013,163.69736826746401,277.8876845573408,581.3640432638708,1105.3010556147385
zone,sw,deaths,42,27.362594801670657,5.707765316527868,9.70837382158708,19.22274377416288,33.696127701188175,79.01252324994728
zone,sw,cases,43,22244.65737713958,5635.090071014531,7811.39096393927,14250.912449199554,31290.157528396252,59866.19754811262
zone,sw,hospitalizations,43,304.5132941509025,69.90291424608291,106.64306978230493,200.1610173545954,410.7616487780765,817.0061123705432
zone,sw,deaths,43,20.41721466782117,4.890987783415897,6.554345872585272,13.261023958159363,24.70790437406966,60.89582369080571
zone,sw,cases,44,14858.936099819508,3954.406911392509,5415.234189200606,9664.848925241053,20849.19722098925,39180.0289588933
zone,sw,hospitalizations,44,217.5749082781668,57.674949184205566,81.24698540437642,141.38243309491529,300.77732406377953,574.9689058397456
zone,sw,deaths,44,14.646332138469194,3.7219716412095107,4.060062155750157,8.838366485720577,18.023364528155362,44.61443140279228
zone,sw,cases,45,10637.817170441836,2745.2072512815744,3776.3292654312727,6896.248142454314,14789.956758755037,28387.909143119618
zone,sw,hospitalizations,45,161.50638521572856,41.834149502367026,58.88107439897802,104.25929473595272,225.08939552656574,447.6965131818436
zone,sw,deaths,45,11.363383494875631,3.223659907360579,3.223659907360579,6.426095452640776,13.800948775556115,37.299090875933516
zone,sw,cases,46,6604.661237228601,1741.1967231646906,2399.0997399655444,4297.140779648875,9397.046102016668,17061.708292142226
zone,sw,hospitalizations,46,102.42889295035992,26.85124857304571,36.1575913004951,65.20704196379957,140.1901368936271,283.0048643323395
zone,sw,deaths,46,8.44158069905033,2.1816592480930863,2.1816592480930863,4.047811003115871,10.042378974636735,26.783371511286553
zone,sw,cases,47,5009.31495124518,1301.9791744499505,1788.290813250043,3255.6659710168224,7028.122026480618,13147.323518516449
zone,sw,hospitalizations,47,85.40536934421823,21.61167124652219,28.92800206352713,53.041694440339974,119.48370372936324,236.01590400686155
zone,sw,deaths,47,6.2205567560293735,1.4938676533222468,1.4938676533222468,2.1917406206600214,7.168371256011367,22.221412475194718
zone,sw,cases,48,4063.6139742894184,1085.6373567633816,1479.0079812844183,2582.1920213997214,5662.057063149107,10787.676868165792
zone,sw,hospitalizations,48,68.88575899682581,16.923831000765553,21.973541344801,43.10536032466366,96.67811784745984,192.73918681995653
zone,sw,deaths,48,4.696371777554664,0.7836833713244225,0.7836833713244225,1.1589073543486088,5.4926072908780394,18.0850280725998
zone,sw,cases,49,3182.2023651186537,816.9327090842226,1167.1781576526487,2094.8695846078554,4549.567201655728,8293.488414554566
zone,sw,hospitalizations,49,58.844873135624276,15.477379617305177,18.73613451651035,35.953766837530154,82.6278430972397,163.78180753235665
zone,sw,deaths,49,3.4831129620952415,0.0,0.0,0.0,3.8905133060873287,17.451570383461036
zone,sw,cases,50,2973.9322526802966,915.8557908397476,1194.4950810675605,1847.9173548014305,4019.82746775318,7847.676680912076
zone,sw,hospitalizations,50,42.64612429723177,10.20835749895933,12.599456107684674,26.383912534366793,59.62827881872235,122.47261141459114
zone,sw,deaths,50,3.958150526169594,0.4213212748361832,0.4213212748361832,0.6327933483612644,4.224788093247778,16.913707039046898
zone,sw,cases,51,2357.9939695587345,627.3843343625463,856.4249435580642,1540.7290774516891,3297.7082751202606,6301.903655552623
zone,sw,hospitalizations,51,41.51884993532103,11.908214964599068,13.69702927307874,25.05176142537679,55.6987760570202,118.00854726822197
zone,sw,deaths,51,4.469274090827288,0.7286297061361797,0.7286297061361797,0.9683433535122689,5.075066328355779,18.12536268316592
zone,sw,cases,52,2485.338215284282,661.9162314495833,905.3926276957638,1586.781150728164,3511.1411180413807,6633.3496626188935
zone,sw,hospitalizations,52,46.47563232609597,10.439383609027406,12.683200840528738,28.459629019753592,65.36415267102966,130.72343481456352
